,Unnamed: 0,app_id,app_name,review_id,language,review,timestamp_created,timestamp_updated,recommended,votes_helpful,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,author.steamid,author.num_games_owned,author.num_reviews,author.playtime_forever,author.playtime_last_two_weeks,author.playtime_at_review,author.last_played
895982,895983,620,Portal 2,213876,english,Great sequel continuing an amazing storyline. Great coop mode.,1311623288,1311623288,True,0,0,0.0,0,False,False,False,76561197965448436,115,9,813.0,0.0,740.0,1408911638.0
896145,896146,620,Portal 2,2346746,russian,"Отличный юмор, разнообразный и затягивающий геймплей, великолепный кооператив, красивая и нетребовательная графика, колоритные персонажи -
все это сочетается в Прекрасной игре Portal 2. Рекомендую всем и каждому !!!",1310424559,1561799443,True,0,0,0.0,0,False,False,False,76561198006101142,144,17,4381.0,0.0,4120.0,1578993756.0
899271,899272,620,Portal 2,84799202,italian,"Bello, bello, bello.
STOP",1610816502,1610816502,True,0,0,0.0,0,True,False,False,76561198934913218,5,3,301.0,0.0,301.0,1594634804.0
904545,904546,2870,X Rebirth,11406769,italian,"Dopo sei mesi di patch il motore grafico non fa una piega e visimamente spacca. Però l'esperienza finisce qui, un bel slideshow di immagini spaziali. 

Purtroppo il gameplay è caraterrizzato da una serie di scelte incomprensibili che fanno di tutto per impedire qualsiasi forma di divertimento. Inoltre le meccaniche sandbox di gestione di un impero personale che ci hanno fatto amare la serie non sono implementate o non funzionano.

Da non pagare più di una dozzina di euro, e SOLO se dovete fixare una grave astinenza da space sim single player, vista la mancanza di concorrenti.
",1406309243,1406309243,False,8,0,0.5610378384590149,0,True,False,False,76561198031026148,151,47,1786.0,0.0,1736.0,1406587329.0
908196,908197,4000,Garry's Mod,84948132,schinese,"拥有一款游戏，等于拥有了全部游戏
",1611014598,1611014598,True,0,0,0.4761904776096344,0,True,False,False,76561199095928597,11,4,41.0,10.0,41.0,1610850580.0
918700,918701,4000,Garry's Mod,83631249,english,"Only good if you have Valve Complete pack or all of the Valve games, but an overall fun game to mess around in.",1609398683,1609398683,True,0,0,0.0,0,False,False,False,76561198327397149,50,15,472.0,107.0,365.0,1610618105.0
921160,921161,4000,Garry's Mod,83328837,latam,"Este juego es muy bueno, hay muchisimas cosas que hacer, muchisimos mods por agregar y darle un toque mas original a tu partida, recomendable al 100.",1609102021,1609102021,True,0,0,0.0,0,True,False,False,76561198236484852,41,1,4933.0,0.0,4933.0,1553301678.0
951289,951290,4000,Garry's Mod,78070929,english,"This game is the shit theres a moto i made for Gmod Expandable not Expendable if you dident get it i meant its got so much mods and stuff that why need a sequel when it's the customizable,but still even if it gets a sequle tons of peolp will still play this one. Sorry for any bad spelling",1603543936,1606676077,True,0,0,0.0,0,True,False,False,76561198328162179,34,5,34176.0,397.0,30368.0,1611107753.0
958732,958733,4000,Garry's Mod,76985605,english,Pogger ragdoll physics Pogger,1601753572,1601753572,True,0,0,0.0,0,True,False,False,76561199059310255,28,8,834.0,195.0,638.0,1610873858.0
960098,960099,4000,Garry's Mod,76771677,english,epic,1601399048,1601399048,True,0,0,0.0,0,True,False,False,76561199094483220,1,1,8182.0,203.0,283.0,1611116060.0
992958,992959,4000,Garry's Mod,72607068,russian,>.<,1594625878,1594625878,True,0,0,0.0,0,True,True,False,76561198926285998,12,5,1352.0,0.0,1057.0,1594785632.0
1000258,1000259,4000,Garry's Mod,71778507,russian,Норм,1593574687,1593574687,True,1,0,0.523809552192688,0,True,False,False,76561198314223471,35,5,3108.0,0.0,2849.0,1596058053.0
1024889,1024890,4000,Garry's Mod,68932126,english,Play GMod NOW its so fun you can invite players to your game so you Should Really Play This Game TODAY!!!,1589159413,1589159413,True,0,0,0.0,0,True,True,False,76561198801471764,12,2,182500.0,7031.0,91576.0,1611113815.0
1030399,1030400,4000,Garry's Mod,68369029,schinese,"wdf
",1588343985,1588343985,True,0,0,0.0,0,True,False,False,76561198975286104,12,1,835.0,11.0,449.0,1610783388.0
1035091,1035092,4000,Garry's Mod,67910272,english,cause,1587699117,1587699117,True,0,0,0.4761904776096344,0,True,False,False,76561198880625129,19,3,109123.0,6487.0,56291.0,1611119600.0
1046681,1046682,4000,Garry's Mod,66713634,brazilian,"jogo bao
",1586134348,1586134348,True,0,0,0.0,0,True,False,False,76561198151375679,60,16,5252.0,0.0,2050.0,1603238172.0
1060140,1060141,4000,Garry's Mod,65400253,koreana,잼재밌네요,1584713387,1584713387,True,0,0,0.0,0,True,False,False,76561198259123992,31,6,1692.0,0.0,1640.0,1584717442.0
1065102,1065103,4000,Garry's Mod,64936563,brazilian,Simplesmente um dos melhores jogos da história. Você precisa ter esse jogo na conta.,1584058553,1584058553,True,0,0,0.0,0,True,False,False,76561198839370844,186,28,4344.0,0.0,1839.0,1609253240.0
1070895,1070896,4000,Garry's Mod,64282216,russian,очушуенная игра аддоны карты беллисимо просто особенно с друзьями =),1582960671,1582960671,True,1,0,0.0,0,True,False,False,76561198975222853,20,2,5774.0,234.0,1341.0,1611055269.0
1087521,1087522,4000,Garry's Mod,62463292,english,"It's Garry's Mod. What else, can we say? Sandbox? Yup. Shenanigans? You bet! Mayhem? You bet ya!",1580059697,1580059697,True,0,0,0.0,0,True,False,False,76561197964430697,107,4,2094.0,0.0,1721.0,1603504405.0
1101707,1101708,4000,Garry's Mod,61300609,russian,найс,1578160930,1578160930,True,0,0,0.0,0,True,False,False,76561198231821320,63,2,10353.0,0.0,9647.0,1585656543.0
1102176,1102177,4000,Garry's Mod,61259506,english,"Meh... I made friends which is good I guess?

Oh the game is pretty amazing with the different modes! 10/10",1578112145,1578112145,True,0,0,0.0,0,True,False,False,76561198008152738,281,1,146025.0,0.0,144027.0,1604166573.0
1135596,1135597,4000,Garry's Mod,58154062,russian,GOOD GAME,1574855698,1574855698,True,0,0,0.0,0,True,False,False,76561198827039198,40,8,109573.0,1413.0,16310.0,1611081605.0
1141215,1141216,4000,Garry's Mod,57561145,brazilian,"Esse jogo é incrível, ele nunca fica velho porque há a comunidade dele que sempre desenvolve conteúdo novo(mods e etc), recomendo!!!",1574303622,1574303622,True,1,0,0.523809552192688,0,False,False,False,76561198192055777,58,17,6038.0,0.0,3723.0,1592456489.0
1142283,1142284,4000,Garry's Mod,57468052,russian,гавно а не игра не берите,1574160663,1574160663,False,0,0,0.0,0,True,False,False,76561198343711383,60,17,136033.0,946.0,66051.0,1611034714.0
1143361,1143362,4000,Garry's Mod,57383857,english,"The best sandbox game besides maybe Minecraft. Even without mods, there's a lot to do and plenty of fun to be had. The mods are the best part though, turning this game in to whatever you want it to be. From a game of hide and seek to roleplaying with your buddies on the Death Star, the Steam Workshop has you covered. Some of my personal favorite mods and good ones for you to try:

- Death Star Map - Jakob
- Venator Star Destroyer Map - Jakob
- Obi-Wan Kenobi Playermodel - Calmoon [and others]
- Dishonored Supernatural Abilities - Wheatley
- Portal Gun - CnicK The Crocodile
- GTA V Super Yacht - MARK2580 [and others]
- gm_fork - Blueberry_pie
- gm_goldencity - Skerion
- Lightsabers - Captain Charles [and others]
- Sanctuary Hills Map - ThatYellowPicturePony",1574019101,1574019101,True,0,0,0.0,0,True,False,False,76561198928072626,21,4,19201.0,0.0,7690.0,1605929210.0
1143495,1143496,4000,Garry's Mod,57376445,english,its fun if you have fun mods and know how to build in it,1574011391,1574011391,True,0,0,0.0,0,True,False,False,76561198436252136,4,2,33217.0,524.0,22739.0,1611096566.0
1145266,1145267,4000,Garry's Mod,57267876,tchinese,"This game is good, not gonna lie. The Community has done an amazing work with addons and other things that it makes the game way better. It's kinda worth it for the price, I really like the sandbox. It's like a Simulator but for anything.... Just waiting for someone to make the Silencer Co. Maxim 9 ;-;",1573890065,1573890065,True,0,0,0.0,0,True,False,False,76561198101898650,21,5,20347.0,0.0,18619.0,1591540278.0
1146481,1146482,4000,Garry's Mod,57186266,english,very good very fun,1573776813,1573776813,True,0,0,0.0,0,True,False,False,76561198258891518,29,1,8787.0,0.0,6352.0,1607816919.0
1161095,1161096,4000,Garry's Mod,56143370,english,"Игра крутая и интересная, здесь ты не будешь скучать! Много серверов и модификаций: Stalker, Fallout, Metro2033 и
Война простив Амбреллы. Короче Советую всем!",1572614257,1572614257,True,0,0,0.0,0,True,False,False,76561198891151403,6,2,3603.0,0.0,1629.0,1580559884.0
1201517,1201518,4000,Garry's Mod,51052865,english,helps me forget,1559680703,1582480296,True,0,1,0.0,0,True,False,False,76561198253380178,33,23,194432.0,0.0,194303.0,1609056868.0
1222674,1222675,4000,Garry's Mod,47077004,russian,мяу,1543264277,1543264277,True,1,0,0.0,0,True,False,False,76561198126910557,181,3,33754.0,0.0,30553.0,1586053850.0
1222986,1222987,4000,Garry's Mod,47032777,russian,Отличная игра,1543232232,1543232232,True,0,0,0.0,0,True,False,False,76561198284547612,29,3,100941.0,0.0,85397.0,1608984949.0
1224590,1224591,4000,Garry's Mod,46802757,russian,Прикольная песочница с прикольными аддонами и картами которые делают замечательные люди :3,1543078952,1543078952,True,1,0,0.523809552192688,0,True,False,False,76561198251579214,96,1,134004.0,99.0,103892.0,1609947352.0
1251986,1251987,4000,Garry's Mod,42256667,russian,"Пока мы ждем HF3, она уже есть в GM. Отличная песочница для времяпрепровождения.",1527278339,1527278339,True,1,0,0.523809552192688,0,True,False,False,76561198832338127,33,5,3986.0,0.0,3395.0,1552739817.0
1279564,1279565,4000,Garry's Mod,37540504,russian,На эту игру можно убить очень много времени,1511623485,1511623485,True,1,0,0.0,1,False,False,False,76561198079135891,39,5,158851.0,0.0,113133.0,1601754708.0
1318597,1318598,4000,Garry's Mod,31205374,spanish,conejo al ajillo,1492455942,1542066722,True,1,0,0.523809552192688,0,False,False,False,76561198122018610,37,17,4271.0,0.0,3646.0,1602356314.0
1332928,1332929,4000,Garry's Mod,29141288,english,"After playing more than a thousand hours In 2 years I can say that this is a good game for screwing around with your friends, some bugs here and there but I would otherwise recommend this to everyone who wants it",1483969685,1483969685,True,2,0,0.5440729856491089,0,True,False,False,76561198126797880,180,8,76150.0,12.0,59430.0,1610909989.0
1333101,1333102,4000,Garry's Mod,29118875,russian,"Отличная песочница со многим количеством разнообразных интересных режимов,аддонов,и других интересных вещей.Играл в неё ещё на пиратке и вот дошли руки и до лицензии.Скажу сразу : Пиратка и Лицензия - небо и земля :D",1483889434,1498465593,True,1,0,0.523809552192688,0,True,False,False,76561198256628426,22,1,6937.0,0.0,5663.0,1553784546.0
